tx_id,timestamp,channel,amount_inr,sender_account_id,sender_name,sender_pan,sender_dob,sender_bank,sender_ifsc,sender_vpa,receiver_account_id,receiver_name,receiver_pan,receiver_dob,receiver_bank,receiver_vpa,receiver_state,receiver_city,tx_location_city,tx_location_state,tx_location_country,tx_location_lat,tx_location_lon,device_id,purpose_code,is_cross_border,fx_usd_inr,usd_equiv,beneficiary_id,tx_status
TX20260603001859,2026-06-03T01:55:00,RTGS,13252,ACC68523,Aishwarya Bose,ZZKQS2660V,1962-09-02,UTIB,AXIS0569,acc68523@okkkbk,EXT51788,Aishwarya Verma,,,YESB,aishwarya@okyesb,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC68523,P0014,0,,,,SUCCESS
TX20260602000900,2026-06-02T11:33:00,UPI,20816,ACC59231,Suresh Nair,ALMHS1087Y,1970-12-01,ICIC,SBIN0405,acc59231@okicic,EXT26179,Isha Iyer,,,UTIB,isha@okhdfc,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC59231,P0006,0,,,,SUCCESS
TX20260603001509,2026-06-03T18:19:00,UPI,10939,ACC56540,Ramesh Menon,XUJQN2607E,1983-02-12,PUNB,AXIS0157,acc56540@okkkbk,EXT55427,Anjali Nair,,,SBIN,anjali@okicic,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC56540,P0014,0,,,,SUCCESS
TX20260604000988,2026-06-04T06:06:00,UPI,19242,ACC14127,Vivaan Pillai,LFENI1985H,1961-03-06,KKBK,PUNB0344,acc14127@okkkbk,EXT89775,Neha Verma,,,SBIN,neha@oksbin,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC14127,P0099,0,,,,SUCCESS
TX20260602001761,2026-06-02T04:11:00,UPI,29026,ACC49074,Anjali Sharma,VNDGR2901Y,1972-05-15,AXIS,UTIB0103,acc49074@okpunb,EXT38241,Neha Nair,,,AXIS,neha@okicic,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC49074,P0014,0,,,,SUCCESS
TX20260601001827,2026-06-01T21:46:00,RTGS,25104,ACC92498,Aishwarya Rao,QQWOW7328V,1973-11-20,SBIN,YESB0648,acc92498@okindb,EXT53138,Priya Sharma,,,UTIB,priya@okutib,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC92498,P0014,0,,,,SUCCESS
TX20260604000977,2026-06-04T03:00:00,RTGS,3927,ACC84701,Neha Verma,PUAZZ6879I,1969-03-25,KKBK,YESB0795,acc84701@okpunb,EXT82132,Mohan Iyer,,,HDFC,mohan@okyesb,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC84701,P0099,0,,,,SUCCESS
TX20260602000421,2026-06-02T00:30:00,UPI,130625.55,INT27_1,Vivaan Gupta,IMAEI6313J,2001-01-04,YESB,UTIB0947,int27_1@upi,RET27,Kavya Bose,,,AXIS,ret27@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-INT27_1,P0099,0,,,,SUCCESS
TX20260603000840,2026-06-03T23:07:00,UPI,8929,ACC71894,Neha Joshi,RYQQD6127G,1999-11-28,INDB,ICIC0671,acc71894@okkkbk,EXT32191,Vivaan Singh,,,INDB,vivaan@okutib,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC71894,P0006,0,,,,SUCCESS
TX20260602001966,2026-06-02T22:07:00,RTGS,18092,ACC39621,Rohan Gupta,UPGXP1299M,1962-01-01,SBIN,INDB0961,acc39621@okkkbk,EXT31642,Isha Joshi,,,SBIN,isha@oksbin,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC39621,P0006,0,,,,SUCCESS
TX20260603000180,2026-06-03T02:10:00,UPI,2190,ACC69720,Anjali Bose,PPSDV6509Y,1966-02-23,AXIS,AXIS0903,acc69720@okicic,EXT93764,Vivaan Nair,,,HDFC,vivaan@okpunb,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC69720,P0099,0,,,,SUCCESS
TX20260603000041,2026-06-03T02:00:00,NEFT,244972,ACC26745,Neha Patel,MXJDM0564G,1988-01-04,HDFC,HDFC0102,acc26745@okicic,EXT57492,Anjali Bose,,,ICIC,anjali@okindb,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC26745,P0099,0,,,,SUCCESS
TX20260602000839,2026-06-02T18:34:00,UPI,24745,ACC17608,Kavya Menon,OYQAI6966X,1997-10-14,YESB,HDFC0442,acc17608@okicic,EXT91806,Aditya Das,,,PUNB,aditya@okhdfc,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC17608,P0014,0,,,,SUCCESS
TX20260603000923,2026-06-03T10:38:00,UPI,29308,ACC04385,Kavya Menon,QNXQU9791X,1960-07-08,UTIB,UTIB0277,acc04385@okicic,EXT97336,Neha Bose,,,ICIC,neha@okhdfc,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC04385,P0008,0,,,,SUCCESS
TX20260604001836,2026-06-04T03:49:00,UPI,12035,ACC06154,Rohan Singh,ZBSKO9446O,1982-08-16,KKBK,UTIB0685,acc06154@okpunb,EXT72457,Aishwarya Rao,,,INDB,aishwarya@okutib,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC06154,P0099,0,,,,SUCCESS
TX20260601001098,2026-06-01T10:16:00,UPI,6227,ACC72200,Anjali Verma,RJVST2969N,1973-08-26,INDB,HDFC0448,acc72200@okindb,EXT88285,Aarav Menon,,,ICIC,aarav@okpunb,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC72200,P0099,0,,,,SUCCESS
TX20260601000788,2026-06-01T12:57:00,NEFT,5089,ACC40361,Priya Menon,LCXQB5893J,1969-02-16,AXIS,KKBK0365,acc40361@oksbin,EXT27473,Karan Gupta,,,UTIB,karan@okhdfc,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC40361,P0099,0,,,,SUCCESS
TX20260603000190,2026-06-03T02:36:00,UPI,8309,ACC69720,Anjali Bose,PPSDV6509Y,1966-02-23,AXIS,AXIS0726,acc69720@okaxis,EXT99708,Mohan Bose,,,AXIS,mohan@okpunb,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC69720,P0099,0,,,,SUCCESS
TX20260601001007,2026-06-01T16:18:00,RTGS,31900,ACC59360,Aditya Gupta,MXTBQ7857W,1988-12-20,ICIC,AXIS0720,acc59360@okyesb,EXT34273,Isha Sharma,,,HDFC,isha@okindb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC59360,P0008,0,,,,SUCCESS
TX20260601001722,2026-06-01T13:38:00,UPI,28934,ACC11373,Karan Iyer,XQWBZ1729B,1979-08-28,UTIB,ICIC0837,acc11373@okindb,EXT86416,Suresh Sharma,,,HDFC,suresh@okicic,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC11373,P0013,0,,,,SUCCESS
TX20260603000700,2026-06-03T18:38:00,UPI,4667,ACC16764,Isha Singh,MCCOL2596J,1970-01-02,YESB,ICIC0944,acc16764@okindb,EXT94865,Neha Pillai,,,SBIN,neha@okutib,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC16764,P0099,0,,,,SUCCESS
TX20260603000698,2026-06-03T07:01:00,RTGS,11328,ACC43903,Rohan Joshi,GFBLN3167V,2002-09-09,HDFC,INDB0980,acc43903@okindb,EXT61423,Aditya Das,,,UTIB,aditya@okicic,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC43903,P0006,0,,,,SUCCESS
TX20260603001477,2026-06-03T05:50:00,UPI,1869,ACC88017,Sachin Sharma,WJUHV0153N,1981-06-17,SBIN,KKBK0917,acc88017@okpunb,EXT26395,Vivaan Khan,,,PUNB,vivaan@okkkbk,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC88017,P0099,0,,,,SUCCESS
TX20260601001444,2026-06-01T15:53:00,NEFT,5742,ACC18681,Sachin Verma,UPADU4972O,1983-07-04,AXIS,YESB0494,acc18681@okaxis,EXT99389,Karan Rao,,,PUNB,karan@okicic,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC18681,P0099,0,,,,SUCCESS
TX20260603000502,2026-06-03T21:15:00,UPI,22071,ACC31879,Neha Nair,QEKBY8752D,1996-03-16,PUNB,PUNB0696,acc31879@okhdfc,EXT88509,Mohan Singh,,,SBIN,,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC31879,P0099,0,,,,SUCCESS
TX20260601001083,2026-06-01T14:52:00,UPI,36536,ACC76499,Karan Verma,MMEYE5138N,1996-10-10,PUNB,YESB0431,acc76499@okyesb,EXT81589,Priya Iyer,,,YESB,priya@okpunb,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC76499,P0006,0,,,,SUCCESS
TX20260602000153,2026-06-02T23:06:00,UPI,5067,ACC19406,Isha Khan,LRCUK0056O,1976-02-08,AXIS,AXIS0517,acc19406@okutib,EXT49918,Rohan Patel,,,SBIN,rohan@okkkbk,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC19406,P0099,0,,,,SUCCESS
TX20260603000003,2026-06-03T09:00:00,NEFT,201216,ACC15513,Neha Singh,QKHUN7219K,1998-09-21,HDFC,HDFC0810,acc15513@oksbin,EXT18423,Priya Sharma,,,ICIC,priya@okyesb,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC15513,P0099,0,,,,SUCCESS
TX20260603001569,2026-06-03T20:22:00,NEFT,27217,ACC47694,Suresh Singh,HCIOT8362K,1969-10-17,SBIN,INDB0213,acc47694@okyesb,EXT77435,Kavya Khan,,,PUNB,kavya@okhdfc,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC47694,P0014,0,,,,SUCCESS
TX20260603000955,2026-06-03T12:53:00,RTGS,1606,ACC72454,Aarav Reddy,OXHCK9814R,1971-03-28,ICIC,INDB0350,acc72454@oksbin,EXT92445,Anjali Singh,,,HDFC,anjali@okindb,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC72454,P0014,0,,,,SUCCESS
TX20260603000825,2026-06-03T10:16:00,UPI,1398,ACC60321,Rohan Patel,XCTJD1852F,1961-09-07,KKBK,ICIC0995,acc60321@okpunb,EXT93117,Isha Joshi,,,PUNB,isha@okyesb,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC60321,P0014,0,,,,SUCCESS
TX20260601000870,2026-06-01T13:22:00,RTGS,13099,ACC90128,Sachin Iyer,KTXZB3686K,1976-06-28,HDFC,SBIN0617,acc90128@okaxis,EXT39035,Isha Pillai,,,AXIS,isha@okindb,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC90128,P0014,0,,,,SUCCESS
TX20260601001862,2026-06-01T12:24:00,NEFT,33835,ACC95550,Sachin Sharma,TACOA7029Z,1988-09-08,INDB,YESB0160,acc95550@okyesb,EXT14259,Neha Nair,,,ICIC,neha@okhdfc,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC95550,P0013,0,,,,SUCCESS
TX20260604001327,2026-06-04T00:17:00,UPI,13329,ACC14622,Kavya Khan,EZUHW8146Y,1963-12-14,SBIN,AXIS0193,acc14622@okhdfc,EXT27193,Vivaan Bose,,,UTIB,vivaan@okutib,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC14622,P0013,0,,,,SUCCESS
TX20260603001902,2026-06-03T04:02:00,UPI,33462,ACC83408,Sachin Khan,PMSUQ0392Y,1973-06-14,AXIS,INDB0910,acc83408@okicic,EXT33353,Kavya Das,,,PUNB,kavya@okindb,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC83408,P0006,0,,,,SUCCESS
TX20260603000768,2026-06-03T23:57:00,UPI,32636,ACC46656,Aarav Verma,XFCNY3024I,1955-12-26,AXIS,YESB0662,acc46656@okkkbk,EXT57863,Rohan Verma,,,INDB,rohan@okaxis,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC46656,P0013,0,,,,SUCCESS
TX20260604000932,2026-06-04T07:09:00,UPI,28890,ACC85463,Vivaan Das,VFSTW5185C,1959-01-05,INDB,HDFC0204,acc85463@okyesb,EXT45893,Rohan Rao,,,PUNB,rohan@okicic,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC85463,P0013,0,,,,SUCCESS
TX20260602001508,2026-06-02T06:13:00,NEFT,20026,ACC95535,Vivaan Iyer,ALNZO0799N,1991-03-23,INDB,INDB0492,acc95535@okyesb,EXT82298,Neha Singh,,,AXIS,neha@okyesb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC95535,P0006,0,,,,SUCCESS
TX20260604001378,2026-06-04T07:26:00,NEFT,25786,ACC25618,Aditya Das,JREET2048Q,1958-02-06,INDB,AXIS0506,acc25618@okyesb,EXT31072,Ramesh Sharma,,,SBIN,ramesh@oksbin,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC25618,P0099,0,,,,SUCCESS
TX20260422000581,2026-04-22T09:00:00,SWIFT,73922,ACCX569H,Sachin Joshi,JKJPD6569H,1988-04-15,BANK_A,HDFC0202,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX569H,P1302,1,85.1239,868.4,BENE_NRI,SUCCESS
TX20260604001001,2026-06-04T05:52:00,NEFT,19407,ACC96225,Suresh Iyer,ZWUVQ6915O,1976-06-24,PUNB,UTIB0783,acc96225@okutib,EXT80807,Ramesh Reddy,,,ICIC,ramesh@okhdfc,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC96225,P0099,0,,,,SUCCESS
TX20260602000137,2026-06-02T11:25:00,UPI,6685,ACC21925,Aishwarya Gupta,AOFGB7321N,1955-05-02,AXIS,AXIS0653,acc21925@okindb,EXT21993,Kavya Patel,,,HDFC,kavya@okutib,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC21925,P0099,0,,,,SUCCESS
TX20260602000387,2026-06-02T04:50:00,UPI,3983,PYR20_5,Aishwarya Nair,OSBGJ1485R,1980-02-15,AXIS,KKBK0892,pyr20_5@upi,MULE20,Karan Khan,,,KKBK,mule20@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR20_5,P0099,0,,,,SUCCESS
TX20260602001897,2026-06-02T04:32:00,UPI,3845,ACC89358,Suresh Bose,YCZUE1281N,1978-09-24,PUNB,SBIN0467,acc89358@oksbin,EXT15578,Aarav Khan,,,PUNB,aarav@okhdfc,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC89358,P0013,0,,,,SUCCESS
TX20260602001743,2026-06-02T11:21:00,UPI,25309,ACC69270,Ramesh Verma,NGBDJ1036O,1975-01-11,AXIS,SBIN0205,acc69270@okkkbk,EXT34135,Suresh Das,,,ICIC,suresh@oksbin,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC69270,P0099,0,,,,SUCCESS
TX20260603000449,2026-06-03T10:15:00,UPI,40896,ACC34405,Rohan Iyer,ZSZIG6752R,1993-05-27,PUNB,PUNB0668,acc34405@okpunb,EXT73472,Suresh Pillai,,,ICIC,,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC34405,P0099,0,,,,SUCCESS
TX20260601000515,2026-06-01T12:45:00,UPI,57826,ACC06962,Aishwarya Khan,VGPKW8934H,1973-07-24,PUNB,PUNB0754,acc06962@okaxis,EXT38154,Priya Joshi,,,KKBK,,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC06962,P0099,0,,,,SUCCESS
TX20260601000830,2026-06-01T19:42:00,UPI,31261,ACC57265,Karan Bose,WUJZC7625G,1981-05-14,HDFC,KKBK0898,acc57265@okyesb,EXT34477,Priya Patel,,,YESB,priya@okutib,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC57265,P0014,0,,,,SUCCESS
TX20260602001272,2026-06-02T17:12:00,NEFT,25286,ACC99609,Neha Bose,DQCNM2495A,1988-09-09,YESB,INDB0131,acc99609@okindb,EXT54471,Sachin Patel,,,INDB,sachin@okindb,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC99609,P0099,0,,,,SUCCESS
TX20260603001308,2026-06-03T09:52:00,UPI,10804,ACC25101,Aishwarya Singh,PHTIE5857V,1993-03-26,UTIB,SBIN0568,acc25101@okaxis,EXT36791,Ramesh Pillai,,,YESB,ramesh@okhdfc,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC25101,P0006,0,,,,SUCCESS
TX20260602001903,2026-06-02T06:58:00,NEFT,21169,ACC71860,Neha Bose,RHROB6934Y,1968-04-05,KKBK,SBIN0758,acc71860@okicic,EXT25082,Anjali Sharma,,,UTIB,anjali@okkkbk,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC71860,P0013,0,,,,SUCCESS
TX20260602001773,2026-06-02T15:17:00,UPI,3902,ACC87530,Isha Rao,ZIBXF4100P,1999-12-28,SBIN,HDFC0289,acc87530@okhdfc,EXT93852,Anjali Nair,,,SBIN,anjali@okicic,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC87530,P0013,0,,,,SUCCESS
TX20260603001500,2026-06-03T09:19:00,NEFT,31833,ACC99236,Aditya Joshi,MMSSO4732N,1958-01-10,KKBK,SBIN0381,acc99236@okutib,EXT22332,Neha Iyer,,,PUNB,neha@okindb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC99236,P0099,0,,,,SUCCESS
TX20260602001927,2026-06-02T01:24:00,UPI,10928,ACC07337,Priya Khan,LDIUJ7237Q,1969-06-07,INDB,AXIS0467,acc07337@okkkbk,EXT87161,Rohan Menon,,,HDFC,rohan@okyesb,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC07337,P0006,0,,,,SUCCESS
TX20260603000227,2026-06-03T23:00:00,RTGS,47591,ACC86343,Isha Gupta,XDBRX9498B,1978-03-20,KKBK,KKBK0402,acc86343@okutib,EXT78200,Sachin Pillai,,,KKBK,,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC86343,P0013,0,,,,SUCCESS
TX20260602000116,2026-06-02T23:07:00,UPI,8327,ACC35540,Neha Iyer,QLMPZ5221U,1985-10-19,AXIS,AXIS0757,acc35540@okkkbk,EXT29182,Aditya Patel,,,ICIC,aditya@oksbin,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC35540,P0099,0,,,,SUCCESS
TX20260601001635,2026-06-01T19:23:00,RTGS,30324,ACC12510,Rohan Nair,WBJNF9108V,1987-09-11,SBIN,HDFC0386,acc12510@okpunb,EXT90938,Suresh Gupta,,,INDB,suresh@okhdfc,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC12510,P0014,0,,,,SUCCESS
TX20260602001065,2026-06-02T21:40:00,UPI,5058,ACC11419,Aarav Reddy,CGZBH3941Z,1991-03-08,YESB,SBIN0259,acc11419@okicic,EXT52096,Mohan Joshi,,,AXIS,mohan@okaxis,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC11419,P0099,0,,,,SUCCESS
TX20260603001918,2026-06-03T19:47:00,RTGS,6422,ACC54218,Aditya Rao,ISLCT9411Q,1995-04-12,HDFC,YESB0550,acc54218@okkkbk,EXT50554,Aishwarya Sharma,,,KKBK,aishwarya@okutib,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC54218,P0013,0,,,,SUCCESS
TX20260603001530,2026-06-03T06:54:00,NEFT,39893,ACC10330,Neha Gupta,VEAVD0049C,2001-05-11,UTIB,YESB0180,acc10330@okutib,EXT17351,Anjali Sharma,,,UTIB,anjali@okkkbk,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC10330,P0099,0,,,,SUCCESS
TX20260601000995,2026-06-01T09:53:00,UPI,24896,ACC53327,Isha Joshi,ZWNFQ2810Z,1976-12-16,ICIC,HDFC0884,acc53327@okhdfc,EXT53648,Anjali Menon,,,KKBK,anjali@oksbin,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC53327,P0099,0,,,,SUCCESS
TX20260601000934,2026-06-01T21:28:00,NEFT,35751,ACC94758,Mohan Das,KYJHU5233M,1982-09-10,YESB,ICIC0708,acc94758@okkkbk,EXT77815,Anjali Menon,,,SBIN,anjali@oksbin,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC94758,P0006,0,,,,SUCCESS
TX20260602000151,2026-06-02T23:07:00,UPI,8117,ACC19406,Isha Khan,LRCUK0056O,1976-02-08,AXIS,AXIS0100,acc19406@okyesb,EXT37752,Priya Patel,,,HDFC,priya@okutib,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC19406,P0099,0,,,,SUCCESS
TX20260601001545,2026-06-01T11:15:00,UPI,30747,ACC44320,Rohan Sharma,QPBMZ0097W,1975-10-22,SBIN,YESB0214,acc44320@okutib,EXT45808,Rohan Pillai,,,UTIB,rohan@okutib,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC44320,P0008,0,,,,SUCCESS
TX20260603001531,2026-06-03T18:16:00,UPI,11054,ACC51984,Kavya Menon,ZPKCZ5036G,2000-02-27,YESB,SBIN0410,acc51984@okutib,EXT19457,Kavya Joshi,,,UTIB,kavya@okindb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC51984,P0013,0,,,,SUCCESS
TX20260604001781,2026-06-04T05:59:00,RTGS,11571,ACC01956,Rohan Joshi,CWDCZ3183X,1984-05-26,ICIC,AXIS0155,acc01956@okindb,EXT39289,Aishwarya Gupta,,,YESB,aishwarya@okaxis,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC01956,P0013,0,,,,SUCCESS
TX20260602001331,2026-06-02T12:49:00,RTGS,32165,ACC80192,Ramesh Das,WJCSW4859C,1959-07-07,AXIS,SBIN0341,acc80192@okaxis,EXT37575,Kavya Gupta,,,KKBK,kavya@okaxis,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC80192,P0006,0,,,,SUCCESS
TX20260603000853,2026-06-03T20:00:00,RTGS,3333,ACC55248,Karan Joshi,UJXSV4768Y,2000-11-15,HDFC,PUNB0763,acc55248@okpunb,EXT62957,Rohan Iyer,,,ICIC,rohan@okaxis,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC55248,P0006,0,,,,SUCCESS
TX20260603001570,2026-06-03T13:33:00,UPI,8517,ACC33937,Sachin Patel,CJVES5330U,1981-12-24,KKBK,KKBK0253,acc33937@okindb,EXT46697,Karan Sharma,,,HDFC,karan@okindb,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC33937,P0099,0,,,,SUCCESS
TX20260603001896,2026-06-03T16:29:00,RTGS,35898,ACC02848,Priya Nair,TXQOF2687H,1983-10-21,INDB,PUNB0965,acc02848@okindb,EXT70119,Aditya Nair,,,YESB,aditya@okkkbk,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC02848,P0006,0,,,,SUCCESS
TX20260303000587,2026-03-03T09:00:00,SWIFT,86503,ACCX673P,Priya Bose,CPYGX1673P,1992-08-26,BANK_A,HDFC0887,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX673P,P1302,1,82.3512,1050.42,BENE_NRI,SUCCESS
TX20260602001605,2026-06-02T18:32:00,NEFT,24587,ACC50090,Rohan Verma,YQIBS2248Z,1956-02-25,PUNB,ICIC0166,acc50090@oksbin,EXT70534,Sachin Patel,,,AXIS,sachin@okpunb,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC50090,P0099,0,,,,SUCCESS
TX20260603001880,2026-06-03T05:54:00,NEFT,13710,ACC29298,Aditya Sharma,RSQMI9714I,1981-01-08,UTIB,INDB0392,acc29298@okhdfc,EXT66651,Aarav Pillai,,,KKBK,aarav@okyesb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC29298,P0099,0,,,,SUCCESS
TX20260602000081,2026-06-02T02:16:00,UPI,9988,ACC75971,Kavya Sharma,ZJNJL3256I,1982-04-01,AXIS,AXIS0588,acc75971@okutib,EXT68835,Rohan Singh,,,SBIN,rohan@okicic,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC75971,P0099,0,,,,SUCCESS
TX20260602000372,2026-06-02T03:40:00,UPI,4784,PYR18_4,Karan Pillai,VYDEX9284O,1960-06-20,YESB,ICIC0180,pyr18_4@upi,MULE18,Priya Pillai,,,INDB,mule18@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR18_4,P0099,0,,,,SUCCESS
TX20260604001985,2026-06-04T08:15:00,UPI,15730,ACC69535,Ramesh Joshi,LAJKA7153P,1971-01-27,HDFC,HDFC0989,acc69535@okindb,EXT27492,Neha Patel,,,AXIS,neha@okindb,MH,Pune,Pune,MH,IN,18.5204,73.8567,DEV-ACC69535,P0008,0,,,,SUCCESS
TX20260602000105,2026-06-02T18:50:00,UPI,10132,ACC83475,Rohan Gupta,NGSPF3928L,1989-07-14,AXIS,AXIS0471,acc83475@okicic,EXT39925,Isha Das,,,AXIS,isha@okicic,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC83475,P0099,0,,,,SUCCESS
TX20260601000796,2026-06-01T14:06:00,UPI,17376,ACC97940,Anjali Pillai,YIJQJ3462X,1989-12-03,ICIC,AXIS0253,acc97940@oksbin,EXT96584,Mohan Nair,,,AXIS,mohan@okaxis,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC97940,P0014,0,,,,SUCCESS
TX20260602001755,2026-06-02T18:02:00,UPI,25180,ACC75220,Priya Nair,HVOHK0404E,1975-01-07,UTIB,YESB0459,acc75220@okpunb,EXT59329,Mohan Gupta,,,AXIS,mohan@okkkbk,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC75220,P0099,0,,,,SUCCESS
TX20260603001735,2026-06-03T19:58:00,UPI,31794,ACC15991,Aarav Joshi,YULDR8752M,1986-06-08,INDB,UTIB0209,acc15991@oksbin,EXT68133,Aishwarya Iyer,,,UTIB,aishwarya@okaxis,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC15991,P0014,0,,,,SUCCESS
TX20260602000392,2026-06-02T12:20:00,UPI,3404,PYR21_2,Ramesh Bose,ZLZXF9471V,1989-12-25,INDB,YESB0188,pyr21_2@upi,MULE21,Karan Joshi,,,PUNB,mule21@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR21_2,P0099,0,,,,SUCCESS
TX20260602001136,2026-06-02T19:03:00,UPI,39253,ACC72066,Neha Rao,JIYDT3628S,1958-01-26,HDFC,KKBK0562,acc72066@okkkbk,EXT82631,Sachin Joshi,,,SBIN,sachin@okyesb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC72066,P0013,0,,,,SUCCESS
