account_id,pan,holder_name,dob,account_age_days,account_type,kyc_status,home_state,home_city,typical_device_id,avg_monthly_txn_count,avg_monthly_txn_value_inr,avg_tx_amount_inr,balance_inr,previous_flags,previous_strs,linked_accounts_count,occupation_category,is_pep,negative_news_flag,account_dormancy_days,onboarding_channel,is_registered_merchant,travel_profile,home_country
ACC84415,ANPWN6299C,Priya Sharma,1975-02-22,3194,Savings,Full KYC,TG,Hyderabad,DEV-ACC84415,10,51072,19436,582083,0,0,2,Salaried,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC66530,WJKAT0168B,Priya Iyer,1995-06-08,2002,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC66530,11,19243,11473,453876,0,0,0,Self-Employed,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC05975,CKMJZ0975I,Rohan Verma,1961-01-25,1724,Savings,Full KYC,TN,Coimbatore,DEV-ACC05975,28,27319,4693,173310,0,0,3,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC86787,QTXDQ9834U,Isha Menon,1959-03-12,2480,Savings,Full KYC,TN,Coimbatore,DEV-ACC86787,19,69570,8810,385313,0,0,0,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC30370,RUXNO3642U,Neha Menon,1968-04-13,3160,Savings,Full KYC,KA,Bengaluru,DEV-ACC30370,33,17796,6979,520345,0,0,0,Business,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC01800,DEUDM8129Z,Priya Iyer,1967-11-07,860,Savings,Full KYC,DL,New Delhi,DEV-ACC01800,36,44701,13569,574634,0,0,3,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC78952,WBKIE3617K,Suresh Nair,1978-11-15,517,Savings,Full KYC,HR,Gurugram,DEV-ACC78952,33,31414,8737,448849,0,0,2,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC85852,PIOJQ0400X,Aditya Sharma,1960-09-09,1831,Savings,Full KYC,RJ,Jodhpur,DEV-ACC85852,22,19580,17689,435352,0,0,0,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC45340,OZEIJ1662Y,Aditya Singh,1973-04-11,2950,Savings,Full KYC,TN,Chennai,DEV-ACC45340,22,30060,17996,584239,0,0,2,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC42488,QLIAA0778M,Suresh Pillai,1987-08-23,3182,Savings,Full KYC,MH,Mumbai,DEV-ACC42488,28,75437,3013,591162,0,0,2,Business,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC32641,VHUEI0811G,Neha Rao,1997-09-22,1761,Savings,Full KYC,KA,Mangaluru,DEV-ACC32641,20,58838,22751,526136,0,0,0,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC07307,KQADJ4493G,Isha Gupta,1994-08-02,1862,Savings,Full KYC,KA,Mysuru,DEV-ACC07307,19,55812,18804,573850,0,0,1,Salaried,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC11757,ZDDQA6801X,Suresh Singh,1984-10-19,2378,Savings,Full KYC,RJ,Jodhpur,DEV-ACC11757,16,56417,20392,332071,0,0,3,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC99794,UGQJZ8857N,Aishwarya Menon,1956-08-08,3008,Savings,Full KYC,DL,New Delhi,DEV-ACC99794,37,68756,10434,366922,0,0,3,Retired,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC55714,TSVLQ4032E,Suresh Sharma,1984-10-01,2266,Savings,Full KYC,KL,Kochi,DEV-ACC55714,18,10959,24778,337253,0,0,1,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC61783,EOXDJ8596I,Anjali Verma,2002-03-12,3354,Savings,Full KYC,HR,Faridabad,DEV-ACC61783,7,48101,6499,461524,0,0,2,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC49543,QAAGW9156W,Mohan Sharma,1958-09-28,1634,Savings,Full KYC,RJ,Jodhpur,DEV-ACC49543,14,39834,6596,552010,0,0,3,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC26988,AHILN5052T,Isha Patel,1962-10-19,2619,Savings,Full KYC,RJ,Jodhpur,DEV-ACC26988,19,36571,24118,113233,0,0,3,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC04763,PCIJY7304Y,Neha Verma,1995-05-25,1151,Savings,Full KYC,TG,Hyderabad,DEV-ACC04763,30,18488,24759,594145,0,0,0,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC52321,FHBKI5519Z,Suresh Iyer,1973-12-14,2369,Savings,Full KYC,KA,Mangaluru,DEV-ACC52321,28,62983,16957,129852,0,0,0,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC39830,KNABZ9482L,Vivaan Sharma,1957-01-10,1055,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC39830,6,70641,21321,348075,0,0,1,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC51361,LKOKB0155W,Neha Rao,1962-11-10,542,Savings,Full KYC,WB,Kolkata,DEV-ACC51361,6,14094,10761,419782,0,0,1,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC08756,DZIBM8499O,Mohan Nair,1973-01-17,2527,Savings,Full KYC,RJ,Jaipur,DEV-ACC08756,19,20807,12324,501746,0,0,0,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC15225,HPLDP1717H,Aishwarya Das,1990-04-15,2367,Savings,Full KYC,KA,Mysuru,DEV-ACC15225,13,57479,5823,262214,0,0,3,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC45031,PGTID5553F,Kavya Singh,1985-03-15,3067,Savings,Full KYC,RJ,Jodhpur,DEV-ACC45031,36,44643,20316,150105,0,0,1,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC62679,MTUQK4219D,Neha Verma,1965-07-12,633,Savings,Full KYC,DL,New Delhi,DEV-ACC62679,9,60000,11552,127004,0,0,2,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC67473,JORRZ9985O,Anjali Pillai,1999-03-03,1776,Savings,Full KYC,GJ,Surat,DEV-ACC67473,7,77256,23490,259589,0,0,2,Self-Employed,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC10442,ZQYWZ3070C,Neha Reddy,1998-05-01,546,Savings,Full KYC,HR,Gurugram,DEV-ACC10442,10,46081,12674,83452,0,0,0,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC58054,FFXTV1686F,Suresh Menon,1962-12-03,1985,Savings,Full KYC,KA,Mangaluru,DEV-ACC58054,34,58021,11793,414508,0,0,3,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC58790,MYVSN0871M,Ramesh Nair,1982-09-19,816,Savings,Full KYC,HR,Gurugram,DEV-ACC58790,19,26682,21639,333039,0,0,1,Student,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC99609,DQCNM2495A,Neha Bose,1988-09-09,655,Savings,Full KYC,TN,Coimbatore,DEV-ACC99609,35,82167,18253,344214,0,0,1,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC50386,ZEEBJ2306O,Ramesh Verma,1975-04-02,1372,Savings,Full KYC,KA,Mangaluru,DEV-ACC50386,32,81552,23588,562900,0,0,2,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC01489,EFZLN8746G,Rohan Rao,1978-02-25,719,Savings,Full KYC,TN,Coimbatore,DEV-ACC01489,14,51841,15891,531260,0,0,0,Student,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC31201,OLSGM0556H,Isha Gupta,1982-08-13,3195,Savings,Full KYC,MH,Pune,DEV-ACC31201,5,54848,21311,573087,0,0,2,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC91834,TYUMJ9796X,Neha Iyer,1970-02-03,729,Savings,Full KYC,MH,Nagpur,DEV-ACC91834,16,16769,6841,567431,0,0,3,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC12933,YZLGM3004M,Sachin Nair,1994-05-13,2475,Savings,Full KYC,TN,Coimbatore,DEV-ACC12933,6,24822,5303,82700,0,0,3,Business,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC92243,GVHSD4334B,Mohan Bose,1979-05-18,2869,Savings,Full KYC,TN,Coimbatore,DEV-ACC92243,22,35510,14858,424278,0,0,0,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC29810,ZPQZV7315E,Aditya Reddy,1981-03-09,2453,Savings,Full KYC,DL,New Delhi,DEV-ACC29810,32,33710,22227,264253,0,0,0,Retired,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC36344,JILDU4710L,Aarav Reddy,1998-12-17,643,Savings,Full KYC,TN,Coimbatore,DEV-ACC36344,27,86782,17926,104204,0,0,0,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC41303,DTZLF8157Y,Suresh Pillai,1997-07-01,630,Savings,Full KYC,RJ,Jaipur,DEV-ACC41303,26,23799,21399,484596,0,0,1,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC04942,PTUAZ1907H,Sachin Patel,1985-05-13,1134,Savings,Full KYC,TN,Chennai,DEV-ACC04942,18,16339,24378,425915,0,0,1,Business,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC78724,LSHAT0257A,Rohan Joshi,1981-02-05,2777,Savings,Full KYC,DL,New Delhi,DEV-ACC78724,21,74796,12258,442078,0,0,1,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC40625,ZQWXE9836C,Vivaan Verma,1971-09-15,1449,Savings,Full KYC,KA,Mangaluru,DEV-ACC40625,7,83675,10795,530250,0,0,3,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC86361,NIXSE1133M,Rohan Verma,1980-12-13,2690,Savings,Full KYC,DL,New Delhi,DEV-ACC86361,6,26258,8187,310515,0,0,3,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC01500,VBIDK9573S,Isha Verma,1968-11-25,2903,Savings,Full KYC,TN,Coimbatore,DEV-ACC01500,6,11341,24604,145964,0,0,2,Self-Employed,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC17814,AZUSS4655P,Isha Das,1998-08-21,1735,Savings,Full KYC,RJ,Jaipur,DEV-ACC17814,23,34973,19733,571934,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC17762,BKQKH7225K,Aarav Reddy,1983-04-16,1885,Savings,Full KYC,MH,Mumbai,DEV-ACC17762,23,26925,20957,258216,0,0,1,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC20679,ADVMY6010D,Isha Bose,1994-10-06,1629,Savings,Full KYC,RJ,Jaipur,DEV-ACC20679,7,18011,5042,116227,0,0,3,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC17629,LVWYI1524F,Mohan Reddy,1955-07-18,3336,Savings,Full KYC,GJ,Surat,DEV-ACC17629,15,83692,6931,568165,0,0,3,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC69725,CBUYG0961Y,Rohan Patel,2000-11-06,472,Savings,Full KYC,KL,Kochi,DEV-ACC69725,39,67275,16135,347634,0,0,2,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC44289,OVJYD6975Q,Neha Patel,1998-11-04,2229,Savings,Full KYC,RJ,Jaipur,DEV-ACC44289,26,75284,6300,80907,0,0,1,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC52830,TUIIS7427M,Vivaan Verma,1977-10-21,2334,Savings,Full KYC,KL,Kochi,DEV-ACC52830,11,11363,10633,512605,0,0,2,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC89996,VIWSH9342U,Suresh Bose,1985-02-11,3170,Savings,Full KYC,WB,Kolkata,DEV-ACC89996,10,44377,4661,577088,0,0,0,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC38897,JCIRF5065K,Anjali Bose,1967-12-17,3307,Savings,Full KYC,DL,New Delhi,DEV-ACC38897,35,60916,19773,582487,0,0,3,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC63889,ZLVPI5585V,Ramesh Joshi,1986-11-24,583,Savings,Full KYC,TN,Coimbatore,DEV-ACC63889,14,86924,12313,401277,0,0,0,Self-Employed,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC66268,RGKXN0955P,Anjali Menon,1996-12-14,1941,Savings,Full KYC,RJ,Jodhpur,DEV-ACC66268,40,30175,7840,476501,0,0,2,Salaried,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC27352,QMKXL2694S,Ramesh Joshi,1958-12-02,626,Savings,Full KYC,GJ,Surat,DEV-ACC27352,40,31894,19346,532475,0,0,0,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC20992,DCVPR0071W,Aarav Reddy,1989-11-22,2385,Savings,Full KYC,TG,Hyderabad,DEV-ACC20992,13,78360,19924,121032,0,0,0,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC94548,DWGMU2353Z,Priya Sharma,1984-06-11,933,Savings,Full KYC,HR,Gurugram,DEV-ACC94548,8,10453,10097,50698,0,0,3,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC11202,YJWNW0404P,Mohan Khan,1978-06-09,2541,Savings,Full KYC,HR,Faridabad,DEV-ACC11202,38,48096,18284,84071,0,0,3,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC30931,ZSPGM8241U,Isha Joshi,1987-03-07,1599,Savings,Full KYC,WB,Kolkata,DEV-ACC30931,34,38208,16649,94074,0,0,0,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC94277,CTTEE4590P,Isha Patel,1995-09-09,3190,Savings,Full KYC,TG,Hyderabad,DEV-ACC94277,29,87190,24868,54665,0,0,1,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC39778,SKQKF7482D,Isha Reddy,1979-07-15,652,Savings,Full KYC,GJ,Surat,DEV-ACC39778,9,87740,9878,418050,0,0,2,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC50308,KSPHB5453S,Anjali Nair,1972-07-26,1437,Savings,Full KYC,TN,Chennai,DEV-ACC50308,10,37719,21020,325134,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC14681,YVLDR9621Q,Ramesh Gupta,1959-09-09,3256,Savings,Full KYC,TN,Chennai,DEV-ACC14681,30,56756,20614,541063,0,0,1,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC51606,OERTD5361E,Vivaan Rao,1992-10-15,1346,Savings,Full KYC,KL,Kochi,DEV-ACC51606,32,48701,6076,367789,0,0,2,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC25101,PHTIE5857V,Aishwarya Singh,1993-03-26,2091,Savings,Full KYC,KA,Bengaluru,DEV-ACC25101,19,49996,6526,346811,0,0,2,Self-Employed,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC19058,VBJSO4934X,Sachin Iyer,1988-02-05,899,Savings,Full KYC,KA,Mysuru,DEV-ACC19058,19,42694,9348,513143,0,0,3,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC88118,ZIRUS7009J,Isha Reddy,1983-02-21,1962,Savings,Full KYC,MH,Pune,DEV-ACC88118,28,17694,8549,170785,0,0,2,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC27105,YCWVG3512Z,Rohan Menon,1981-03-22,3098,Savings,Full KYC,KA,Mysuru,DEV-ACC27105,13,27292,3190,431994,0,0,3,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC60685,FVPLQ8118R,Aditya Sharma,2002-04-24,1651,Savings,Full KYC,TN,Chennai,DEV-ACC60685,12,42321,20211,422179,0,0,2,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC15004,HUPEB3903E,Ramesh Patel,1956-03-08,2567,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC15004,20,29390,15650,408163,0,0,0,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC62354,KTPDL9688J,Ramesh Khan,1978-10-08,3121,Savings,Full KYC,KA,Bengaluru,DEV-ACC62354,9,25927,3631,521217,0,0,1,Student,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC30742,NFKNN5698E,Neha Gupta,1969-11-14,841,Savings,Full KYC,RJ,Jaipur,DEV-ACC30742,6,42452,8830,212312,0,0,2,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC08839,SDOTB0341I,Neha Iyer,1970-10-27,3057,Savings,Full KYC,KL,Kochi,DEV-ACC08839,36,30825,7902,120218,0,0,3,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC56838,HEUAH1299J,Vivaan Nair,1990-10-23,1300,Savings,Full KYC,DL,New Delhi,DEV-ACC56838,10,8114,18405,50355,0,0,0,Salaried,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC10164,RFFJW9575A,Kavya Reddy,1992-09-07,1796,Savings,Full KYC,TN,Coimbatore,DEV-ACC10164,10,62013,8834,138898,0,0,0,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC86872,ATZUV8023H,Rohan Reddy,2002-04-19,2250,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC86872,7,45643,24555,259206,0,0,2,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC48060,BJTHJ5935B,Sachin Iyer,1955-11-10,3450,Savings,Full KYC,RJ,Jodhpur,DEV-ACC48060,26,77542,18222,439185,0,0,0,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC31107,ZHHHT5331W,Sachin Verma,1986-05-19,503,Savings,Full KYC,GJ,Surat,DEV-ACC31107,19,65447,8688,260920,0,0,1,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC30087,TCVHQ1213I,Karan Patel,1987-10-28,643,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC30087,18,78812,17272,64192,0,0,0,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC32449,UPWMA1591X,Vivaan Reddy,1956-06-13,2079,Savings,Full KYC,WB,Kolkata,DEV-ACC32449,27,34205,6600,514820,0,0,2,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC06124,FVHRG6644O,Aarav Pillai,1981-08-19,2040,Savings,Full KYC,KA,Mangaluru,DEV-ACC06124,36,34146,24012,243936,0,0,1,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC69868,AVKPO1335W,Aishwarya Rao,1990-03-06,2883,Savings,Full KYC,KA,Mangaluru,DEV-ACC69868,37,58568,7550,259970,0,0,0,Salaried,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC70062,ZNERE6887S,Suresh Sharma,1985-08-05,3311,Savings,Full KYC,TN,Coimbatore,DEV-ACC70062,23,39567,7234,242567,0,0,2,Student,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC14622,EZUHW8146Y,Kavya Khan,1963-12-14,1658,Savings,Full KYC,RJ,Jaipur,DEV-ACC14622,17,85008,11937,427650,0,0,3,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC36612,KDYPK8499T,Aarav Joshi,2002-12-18,1516,Savings,Full KYC,RJ,Jaipur,DEV-ACC36612,34,52028,3236,542949,0,0,0,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC68794,NRTBV3947W,Isha Iyer,1998-08-11,2705,Savings,Full KYC,HR,Faridabad,DEV-ACC68794,31,81509,23270,500195,0,0,2,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC22142,ZIBYR8374U,Priya Rao,1968-01-04,1234,Savings,Full KYC,DL,New Delhi,DEV-ACC22142,21,17886,7908,232572,0,0,3,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC80192,WJCSW4859C,Ramesh Das,1959-07-07,807,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC80192,5,56848,12804,139758,0,0,1,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC54686,NRAEM1550O,Aishwarya Bose,1993-07-10,2957,Savings,Full KYC,TG,Hyderabad,DEV-ACC54686,34,77492,17575,73623,0,0,0,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC50379,TZQXC1018U,Sachin Iyer,1983-08-04,3087,Savings,Full KYC,WB,Kolkata,DEV-ACC50379,19,49285,20904,450887,0,0,0,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC71225,EOLLY1792V,Isha Bose,1984-09-10,3214,Savings,Full KYC,TN,Coimbatore,DEV-ACC71225,26,89541,13177,54625,0,0,0,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC90993,VTPHP5365V,Aishwarya Das,1984-07-25,2011,Savings,Full KYC,DL,New Delhi,DEV-ACC90993,9,33514,5260,61489,0,0,3,Student,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC63115,YAJPB7291S,Aarav Verma,1999-09-08,1259,Savings,Full KYC,GJ,Surat,DEV-ACC63115,26,62816,24920,539263,0,0,3,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC51489,MTAFI8383W,Isha Patel,1979-12-15,541,Savings,Full KYC,TG,Hyderabad,DEV-ACC51489,22,9792,6971,466250,0,0,2,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC96380,ATXNQ6327S,Aarav Singh,1964-06-22,1523,Savings,Full KYC,WB,Kolkata,DEV-ACC96380,40,29533,3685,222692,0,0,3,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC15411,QQHPW8092V,Vivaan Pillai,1982-06-08,2801,Savings,Full KYC,KA,Mysuru,DEV-ACC15411,4,35479,11347,302147,0,0,0,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC69822,PWXDH8403C,Priya Joshi,1962-10-20,3019,Savings,Full KYC,DL,New Delhi,DEV-ACC69822,17,67324,7853,292385,0,0,3,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC78702,DTMWY5955V,Isha Singh,1969-02-21,2368,Savings,Full KYC,MH,Pune,DEV-ACC78702,9,20309,19294,531539,0,0,2,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC24023,ZLXPQ2735B,Anjali Sharma,1970-07-01,1727,Savings,Full KYC,RJ,Jaipur,DEV-ACC24023,13,39129,8260,256264,0,0,3,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC71305,DAANY2475Z,Ramesh Menon,1995-07-09,1915,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC71305,17,39867,5296,313969,0,0,3,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC04560,OJLZQ5724A,Neha Sharma,1995-03-23,2628,Savings,Full KYC,MH,Pune,DEV-ACC04560,10,76761,20678,478193,0,0,3,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC29497,WNUTZ1676W,Ramesh Singh,1992-05-03,3214,Savings,Full KYC,DL,New Delhi,DEV-ACC29497,30,42456,15093,399407,0,0,0,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC79492,GOCER7621O,Isha Sharma,1990-02-06,518,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC79492,5,45002,17738,405195,0,0,3,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC09973,TXVHQ9160X,Rohan Pillai,2000-07-24,2185,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC09973,4,57736,17515,55072,0,0,1,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC04733,DQZQJ9197L,Anjali Joshi,1972-10-22,462,Savings,Full KYC,MH,Mumbai,DEV-ACC04733,22,52345,15826,508365,0,0,1,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC40494,VRGCV6482Q,Sachin Rao,1960-12-10,2140,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC40494,29,75184,8807,481891,0,0,1,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC33747,ZRDRL0855O,Aarav Sharma,1999-10-16,1239,Savings,Full KYC,HR,Faridabad,DEV-ACC33747,32,25511,18729,545618,0,0,3,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC29222,OYGSS1891L,Priya Patel,1988-06-13,1117,Savings,Full KYC,TG,Hyderabad,DEV-ACC29222,8,68426,15569,464508,0,0,2,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC59299,UCGGB3217S,Aarav Gupta,1988-12-26,1828,Savings,Full KYC,DL,New Delhi,DEV-ACC59299,4,18793,19840,92038,0,0,3,Salaried,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC74217,SMNXD9850E,Neha Rao,1998-06-22,2210,Savings,Full KYC,WB,Kolkata,DEV-ACC74217,8,76492,9573,457981,0,0,3,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC57264,UWADZ4613T,Mohan Gupta,1986-07-27,3273,Savings,Full KYC,KA,Mysuru,DEV-ACC57264,21,38698,22986,142235,0,0,1,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC88298,BJDUM7654Z,Vivaan Pillai,1987-02-06,3145,Savings,Full KYC,WB,Kolkata,DEV-ACC88298,5,40776,18591,599294,0,0,2,Salaried,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC61091,AGRSW0399H,Neha Joshi,1988-02-19,2041,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC61091,31,86216,18451,468261,0,0,2,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC45089,WLVPM1970T,Mohan Singh,1979-07-28,3373,Savings,Full KYC,RJ,Jodhpur,DEV-ACC45089,6,18947,14109,403432,0,0,2,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC70517,OLAYS5953L,Anjali Pillai,1978-01-22,1641,Savings,Full KYC,TN,Coimbatore,DEV-ACC70517,18,13569,3712,551904,0,0,0,Salaried,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC82747,YYFAC2395U,Priya Iyer,1957-10-17,600,Savings,Full KYC,DL,New Delhi,DEV-ACC82747,39,16858,16960,364246,0,0,3,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC52359,PIWFQ6349F,Neha Verma,1975-06-01,1780,Savings,Full KYC,TG,Hyderabad,DEV-ACC52359,37,70380,6791,312494,0,0,0,Self-Employed,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC51497,OBPJK7482Z,Karan Iyer,2002-07-09,1730,Savings,Full KYC,HR,Gurugram,DEV-ACC51497,26,57294,20707,569136,0,0,0,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC16612,XPCUE8580C,Kavya Iyer,1988-12-09,3392,Savings,Full KYC,GJ,Surat,DEV-ACC16612,26,61231,6878,582678,0,0,1,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC90236,EZLSE2249K,Aditya Rao,1974-05-04,1147,Savings,Full KYC,DL,New Delhi,DEV-ACC90236,10,22043,23556,259170,0,0,3,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
